author,comment,likes,published_at,updated_at
@ZyrexArrxx,Bang bukan hecker yang suka ngambil duit Pinjol orang pinter hukum tuh yang suka ngambil data orang mati buat ngambil uang pinjol dan uang dari pemerintah,0,2025-10-07T12:38:59Z,2025-10-07T12:38:59Z
@ndongw8282,"Cepet2 di bawa ke jkt....
Buat apa...? 
 Buat pengalihan isu bensin kali ya...?",0,2025-10-07T12:38:33Z,2025-10-07T12:38:33Z
@Briyancliper,"Mecahin siapa fufu fafa aja gak bisa, ya kali nangkep bjorka😂",0,2025-10-07T12:37:59Z,2025-10-07T12:37:59Z
@jhoen_crew5685,Jadiin film keren kayanya🤔,1,2025-10-07T12:37:59Z,2025-10-07T12:37:59Z
@dwiwariyaniwee,Disuruh proses maling yang dah ditangkap masyarakat aja maless 😅,0,2025-10-07T12:37:24Z,2025-10-07T12:37:24Z
@fuadbarokah,Menit 18 masih nyelip2in sarkas untuk polisi 😂,0,2025-10-07T12:37:23Z,2025-10-07T12:37:23Z
@narasigaming,Gue tidak yakin itu byorka sejak kapan hacker mudah di tangkap Narasi Gaming,0,2025-10-07T12:37:20Z,2025-10-07T12:37:20Z
@achmadafriady,"Tidak mau menjelekkan pemerintah atau gmna, dulu sekitar thun 2018,  pas saya awal awal tertarik dengan hacking, justru website website dari pemerintah yang sangat rentan bahkan hacking dengan metode yg sangat basic seperti sql injection aja udh bisa masuk database di salah satu kampus. Bisa ubah jurusan, data pribadi dll .",0,2025-10-07T12:37:01Z,2025-10-07T12:37:01Z
@shibalgenk7545,aseekk mas teguh lagi akhirnya,0,2025-10-07T12:36:39Z,2025-10-07T12:36:39Z
@SandyJP-h4f,"Retaslah google dan dapatkan apresiasi,, kalo retas pemerintah lu di cariin polisi,, ingat semakin anda bersinar, semakin silau 😂",0,2025-10-07T12:36:18Z,2025-10-07T12:36:18Z
@bospoetra209,"Orang bisa saja memberi nama akunnya bjorka, kita pun bs bikin akun bjorka, konteksnya, akun yg mana membuat pidana dan membuat rusuh!!
Dan saya mengapresiasi kepolisian",0,2025-10-07T12:36:15Z,2025-10-07T12:36:15Z
@sniperrimba69,"Kata2 Favorit podcast ini  ❤❤❤
""Lagi Butuh Prestasi, udh lama kan ga da prestasi Nya""
""Kalo udh bener lah Baru Mau bantu""

MANTAPPP MAS BROOO 🙏🙏🙏👍👍👍",0,2025-10-07T12:35:56Z,2025-10-07T12:36:14Z
@yoweslow,"polici gak sebodoh itu, itu memang strategi kepolician buat mancing bajirlah yang asli nongol ke permukaan, kadang memang salah satu cara menangkap yg asli mancing pake yg palsu intinya jangan percaya siapapun termasuk sama polici",0,2025-10-07T12:35:51Z,2025-10-07T12:36:07Z
@senenindah7207,Hahay....itulah polisi mulyon,0,2025-10-07T12:35:48Z,2025-10-07T12:35:48Z
@DubIsMe,FUFUFAFA ketawa liat penangkapan ini. 😂😂😂,0,2025-10-07T12:35:44Z,2025-10-07T12:35:44Z
@andresinatra7053,Mereka sadar gasih kalo jaman udah canggih dan medianya sudah bukan TV lagi yang bisa dimonopoli rakyat udah pinter ga terpaku satu sumber,0,2025-10-07T12:34:42Z,2025-10-07T12:34:42Z
@safinakadhim3484,"Pengen bilang orang indonesia pinter"" y",0,2025-10-07T12:34:25Z,2025-10-07T12:34:25Z
@Fathur_Vlogger,"Seandainya gue pemerintah.. gue sih gak bakal penjarain orang"" kaya gini, gue bakal taruh dia cyber crime kita pekerjakan keahlian nya dan fasilitasi bakatnya.. bisa buat melindungi negara kan.. 
Tinggal kita arahkan pemahaman nya ...",0,2025-10-07T12:34:21Z,2025-10-07T12:34:21Z
@lendz812,"Isilop di ngakalin Bjorka... 
Apa Isilop lg ngakalin Masyarakat lewat pengalihan isu, bikin prestasi krna mau di reformasi apa lain-lain... 
??? 
😅😅😅",0,2025-10-07T12:33:54Z,2025-10-07T12:33:54Z
@wisnutatakpratama,Subscrube,0,2025-10-07T12:33:12Z,2025-10-07T12:33:12Z
@MuhammadAndi-l1c,Ini kasus penangkapan hacker sekedar kamuflase agar rakyat tidak pokus ke DPR 😂,0,2025-10-07T12:32:33Z,2025-10-07T12:32:33Z
@semutmerah8658,Nyari hp ilang aja ribet.. mau nagkap hacker 😂😂,92,2025-10-07T12:32:15Z,2025-10-07T12:32:15Z
@FaisalRizaldi-pc3re,"Polisi punya malu gak sih, heran 😂",2,2025-10-07T12:31:20Z,2025-10-07T12:31:20Z
@pengendalitegeksalatiga7263,pada percaya emang itu dia?,0,2025-10-07T12:31:19Z,2025-10-07T12:31:19Z
@rizalj5341,"3 kata lucu
polisi nangkap bjorka",0,2025-10-07T12:31:17Z,2025-10-07T12:31:17Z
@JABORNEW,Gue yakin bjorka ketawa puas liat podcast ini 😂,0,2025-10-07T12:31:14Z,2025-10-07T12:31:14Z
@DickyGaluh33,"Saran gua kalau nnton video ini jangan di skip² , daging semua coy",0,2025-10-07T12:30:59Z,2025-10-07T12:30:59Z
@Fuadkamalkamal,Orang kalimantan si Rizwanda kah? 😂,0,2025-10-07T12:29:55Z,2025-10-07T12:29:55Z
@YoyongHamdani,Kocak ladusing nangkap di dunia nyata aja ga bisa..apalagi di dunia maya...😂,1,2025-10-07T12:29:19Z,2025-10-07T12:29:19Z
@vizarpermana4796,Yg gondrong ini MH yg ngomong,0,2025-10-07T12:29:07Z,2025-10-07T12:29:07Z
@ahmarobi3327,"nangkap maling ayam, aja salah tangkap, ini sekarang nangkap haeker, 😅😅😅tiba2 yg asli muncullll , asli lucuuuuu😅😅😅",0,2025-10-07T12:28:58Z,2025-10-07T12:28:58Z
@nyonyooo6743,"Pesen buat polisi negara konoha. Udah mending dianggep jelek gr"" ga ngapa ngapain daripada dianggep jelek gr"" nglakuin hal goblok. Udeh diem aje kesel gua.",0,2025-10-07T12:28:36Z,2025-10-07T12:28:36Z
@cliperviral123,Atau jangan jangan Selma ini bintang tamu ini bajorka sebenar nya 😂😂😂,0,2025-10-07T12:27:52Z,2025-10-07T12:27:52Z
@samehadax3075,Lulusan SMK mau nangkep ap,0,2025-10-07T12:27:21Z,2025-10-07T12:27:21Z
@ModistaShop-vu4or,Perang hacker disamain kayak perang santet 😂 lhaaa bukannya situ katanya kagak percaya santet om 😂,0,2025-10-07T12:27:16Z,2025-10-07T12:27:16Z
@hermadilistiawan7957,Om ded. Undang yg ngaku nangkep bjorka dong,0,2025-10-07T12:27:14Z,2025-10-07T12:27:14Z
@AriListiantoro,"Sumpah,,, seneng nyimaknya,",0,2025-10-07T12:26:48Z,2025-10-07T12:26:48Z
@masdikanusantara8390,"Percaya masih, ahh kalo saya tidak sii!!😂😂... Seperti biasa kalo disini mah, salah satu langkah untuk menutupi kasus atau isu yg besar.. Ayo mending tebak-tebakan kasus apa yg bakalan ketutup?",0,2025-10-07T12:25:29Z,2025-10-07T12:25:54Z
@skynight-872,Pengalihan issue,0,2025-10-07T12:25:24Z,2025-10-07T12:25:24Z
@FeySelena,orang indo pinter2 knp kagak di rekrut jir,0,2025-10-07T12:25:17Z,2025-10-07T12:25:17Z
@YuTupe-n9o,"RUMORNYA BJORKA adalah sebuah team yg di bentuk pemerintahan sebelumnya yg merupakan sandi negara.sedangkan BJORKA itu sebuah singkatan yg di dalamnya ada nama JOKOWI.
B,..JO..R ..KA ...(Bapak JOkowi ......................).sekedar infrmasi yg blm bisa di buktikan krn ini dunia maya",0,2025-10-07T12:24:44Z,2025-10-07T12:24:44Z
@masinung7679,Klu ketangkep ya dibina,0,2025-10-07T12:23:55Z,2025-10-07T12:23:55Z
@gilangars8117,Coba kalo si tersangka waktu  konfrensi pers kemaren pake gaya si pegi.... 🤣,0,2025-10-07T12:23:44Z,2025-10-07T12:23:44Z
@whtvrclpssss,lu ngarep dari polkis? bisanya cuma bikin skck doang 😂,0,2025-10-07T12:23:21Z,2025-10-07T12:23:21Z
@fanroot5365,inurl:/ ....... jd ngingetin scaning dan tanam backdoor.. ulalala,0,2025-10-07T12:23:20Z,2025-10-07T12:23:44Z
@orlan176,Terlalu banyak KKN (rek...man),1,2025-10-07T12:23:16Z,2025-10-07T12:23:16Z
@usmusman8795,"Polisi itu sudah bobrok, karena polisi yg baik ditaro di belang, dipojokan, akhirnya polisi bobrok, yg pinter merekayasa kasus biar terlihat hebat, itulah polisi sekarang yg dikuasai oknum. Knpa hebat nangkap teroris, karena pake metodologi di awasi atau dipantau 24 jam pergerakan nya, kalau seperti spontan, seperti demo dll, akan kesulitan, alias kesulitan bersikap jujur. Rakyat aj hebat, giliran di kasih jabatan polisi, kasus ijazah, yg sederhana aj ribet, bukan gak bisa cepat, tetapi kesulitan gimana ngebohongi publik.",0,2025-10-07T12:22:28Z,2025-10-07T12:22:28Z
@RudyAprilyan,Fufufafa apakabar om ded 😅,0,2025-10-07T12:22:15Z,2025-10-07T12:22:15Z
@YansenKustiawan,"Harus nya yg punya skill di modalin dan di pasilitasi ,",0,2025-10-07T12:21:57Z,2025-10-07T12:21:57Z
@gugungugun1117,"Hahaha ilang hp aja gabisa nangkep , apalagi hacker wkwkwk",0,2025-10-07T12:21:52Z,2025-10-07T12:21:52Z
@AKoesmiadi,"+62 pantang pakai ahli, yg penting bisa patuh dan pinter sanjung!,  mereka mau bantu juga mikir 2x😁",0,2025-10-07T12:21:04Z,2025-10-07T12:24:51Z
@KajianRingan-n7w,Assalamualaikum Bondowoso hadir bang!!,0,2025-10-07T12:21:01Z,2025-10-07T12:21:01Z
@dwikasurya8606,"gue berfikir banyak anak anak indonesia yg emang bener jago didalam dunia IT/hacker seperti yg dibicarakn di podcast tersebut, namun sayangnya pemerintah indonesia banyak yang tidak memberikan atensi khusus kepada anak2 tersebut, dan mungkin banyak oknum2 diatas yg keras kepala sehingga merasa dirinya yang paling jago dan tidak mau menerima/mengalah dengan anak anak yg mempunyai bakat mahir dalan hal IT/cyber/hacker tersebut, mungkin dapat diartikan banyak oknum2 keras kepala dan tidak mau memberi ruang untuk anak2 yang mempunyai skill yang lebih better dan cerdas melebihi oknum2 yang sokjago dan keras kepala yang tidak mau kalah dengan anak anak tersebut, dan seperti hasilnya salah tangkap orang lagi wkwkwkw",31,2025-10-07T12:20:50Z,2025-10-07T12:23:55Z
@fajarnugroho302,Bingung mau koment apa...😅,0,2025-10-07T12:20:39Z,2025-10-07T12:20:39Z
@haniiiiiiiii21,Bjorka nonton semua kegaduhan ini sambil ngemil kacang 🤣🤣🤣🤣,193,2025-10-07T12:20:28Z,2025-10-07T12:20:28Z
@serbaserbichannel8856,Xcode 😌😌😌 padahl bacanya kali code😂😂😂😂😂jogja hacker,0,2025-10-07T12:20:16Z,2025-10-07T12:20:16Z
@irfanismail7315,Undang ke podhub,0,2025-10-07T12:19:54Z,2025-10-07T12:19:54Z
@riotreee-i3o,Saran om alias usul.. Bahas korupsi di berbagai bidang😅,0,2025-10-07T12:19:47Z,2025-10-07T12:19:47Z
@外国人フロッグ,"Jadi kita tau bahwa polisi Indonesia tidak becus kerja, polisi di gajih dari rakyat, hanya untuk menangkap rakyat yg tidak bersalah....
Dari sini sudah jelas berarti POLISI sering salah tangkap pada rakyat..
Rakyat biasa yg miskin dan tidak kenal hukum yang di jadikan tumbal oleh polisi...😂😂🎉
Oh polisi Indonesia, prestasi nya sangat hebat. Makan dari gaji rakyat tapi kalian zolim sama rakyat, preman berseragam yg di legalkan pemerintah. Bahkan TNI pun kalah kebijakannya, polisi serba bisa tpi cari untung dgn adanya kejahatan😅",0,2025-10-07T12:18:46Z,2025-10-07T12:18:46Z
@pemicubakuhantam7382,ini nara sumbernya baskara putra feast/hindia.,0,2025-10-07T12:18:17Z,2025-10-07T12:18:17Z
@dodiksunarso1931,"Sok2 an nangkap Bjorka eh, datanya anggota POLRI malah bisa di hack... Malu2 in.",0,2025-10-07T12:17:11Z,2025-10-07T12:17:11Z
@mardian89,Jadi aparat hasil jual sawah kok mau nangkep biorka 🤣,1,2025-10-07T12:17:06Z,2025-10-07T12:17:06Z
@NamikazeMinato02,"antara pemerintah udah tau siapa bjorka, atau emang pemerintah tau sifat bjorka yg gampang panas jadi kalo setiap ada kasus pasti nyentil nya ke hacker itu mulu, perlu digaris bawahi di indonesia itu banyak hacker jago tapi kenapa ngarahnya ke bjorka mulu, dan polisi selalu jadi dasarnya yaitu pion biar masyarakat nyalahin polisi karna salah tangkap wkwkw",0,2025-10-07T12:16:56Z,2025-10-07T12:16:56Z
@visag6864,Polisi mau naik jabatan eh bjorka yg asli malah muncul ng3bebrin data wkwkwkwkkkk,0,2025-10-07T12:16:41Z,2025-10-07T12:16:41Z
@Masbro-uciha7,kan makin kelihatan makin bodoh nya kinerja polisi,0,2025-10-07T12:16:37Z,2025-10-07T12:16:37Z
@wisnuadiwardhana3204,dari awal berita Bjorka ditangkap uda pengen ngakak aja sih 😅😅😅,2,2025-10-07T12:16:34Z,2025-10-07T12:16:34Z
@andhikagalang10,"kurang lama om durasinya, episode yang ditunggu tunggu",1,2025-10-07T12:16:34Z,2025-10-07T12:16:34Z
@jeraora3045,"ya ilah sumpah. berkali2 mencoba membodohi rakyat dah ngak mempan masih di ulang, dungu anjir sumpah.
niat nyari muka malah mending di buang dah tuh muka",0,2025-10-07T12:16:24Z,2025-10-07T12:16:24Z
@UumAjid,Prestasi nya malakin warga😂,0,2025-10-07T12:15:49Z,2025-10-07T12:15:49Z
@vania584,Polisi disini siapa aja lah yang penting ada yg ke tangkep bodo amat yg ketangkep siapa,0,2025-10-07T12:15:40Z,2025-10-07T12:15:40Z
@milova90,mau heran polisi indonesiaa 😂😂😂😂😂,0,2025-10-07T12:15:11Z,2025-10-07T12:15:11Z
@FrankMargojiwo,49:38 alat-alat buatan Israel 👍,0,2025-10-07T12:14:42Z,2025-10-07T12:14:42Z
@PojiSenta89,"Bodohnya, semudah itukah hacker berkelas terlacak lokasinya? 😂 ini permainan bjorka, 1 di tangkap introgasi ini itu lengah di 1 org itu pasti ada gebrakan lgi yg di lakuin sama bjorka ketika sibuk cmn 1 org itu",0,2025-10-07T12:14:26Z,2025-10-07T12:14:26Z
@indrawijaya2482,Saya suka sama orang ini,0,2025-10-07T12:14:19Z,2025-10-07T12:14:19Z
@kehedboy8291,"Saudara saya dulu terkena penipuan gestun di fb akhirnya saya coba bikin beberapa akun fb dan kebetulan saya juga punya 2 hp jadi saya punya nomer telpon aktif 4.. jadi saya punya nomer WhatsApp 4 nah saya coba tiap akun kontek dan berpura pura ingin gestun juga.. dan di 4 akun WhatsApp saya, sipelaku melampirkan photo ktp bahkan nomer KK yang berbeda beda di tiap akun WhatsApp saya..
Mungkin ini bahayanya pencurian data..",0,2025-10-07T12:14:14Z,2025-10-07T12:14:14Z
@kecapisuling696,gua suka banget om ded bilang GOBLOKKKKKKKK,0,2025-10-07T12:13:58Z,2025-10-07T12:13:58Z
@kayulimbah,gak ada prestasi selama ini. mungkin butuh.🤣🤣,0,2025-10-07T12:13:55Z,2025-10-07T12:13:55Z
@ropendisianturi4602,"Asal ngomong aja """"bjorka""""",0,2025-10-07T12:13:06Z,2025-10-07T12:13:06Z
@cobacoba3535,"Mata tak bisa bohong, terlihat bentuk dan sorot mata kiri berbeda dgn yg tertangkap..",0,2025-10-07T12:13:04Z,2025-10-07T12:13:04Z
@dodoooot1256,CIE MAU NGALIHIN ISU APA NIH PAK POLISI !!!,0,2025-10-07T12:12:57Z,2025-10-07T12:12:57Z
@Drylineasl,"Sebanarnya Kita semua di kadalin.
Ini hanya pengalihan isu , 
Dimana berita tidak penting di Polup terus , dan salah satu Podcas terbesar seperti dedy cobuzer ikut Polup untuk kepentingan Konten dan mungkin uda di balik batu jg",0,2025-10-07T12:12:57Z,2025-10-07T12:12:57Z
@recyriwandy382,Fix anggota lamongan comunity😅😅,0,2025-10-07T12:12:48Z,2025-10-07T12:12:48Z
@ADiYSBD,pengalihan isu Makan Berbahaya Gratis doank ini,0,2025-10-07T12:12:36Z,2025-10-07T12:12:36Z
@hendrykei-g3h,"kata bjorka "" Ya, saya masih hidup dan bebas. Jaga saja badan gizi mu yang bodoh itu. Fokus lah pada masalah negaramu, Jangan bicara tentang saya, Sebelum saya mengungkapkan data sialan itu """,0,2025-10-07T12:12:03Z,2025-10-07T12:12:03Z
@Ezza_jbi,POLISI PAS RILIS MERASA BANGGA BISA NANGKAP BJORKAN😂😂😂 PADAHAL YG DI TANGKAP ANAK PUNK KENAPA GAK ANAK MULYONO AJ YG KETANGKAP BJORKA FUFUPAPA😂😂,0,2025-10-07T12:11:50Z,2025-10-07T12:12:21Z
@chtri4510,Mending mengerjakan anak politisi daripada anak hacker susah di kendalikan 😂.,0,2025-10-07T12:11:47Z,2025-10-07T12:11:47Z
@Blomama,"Yth kepala kepolisian republik indonesia

Dengan hormat, 
Tolong kerahkan robot 2 pengadaan, utk melawan si BJORKA

Semoga surat ini sampai ke Pak KAPOLRI",0,2025-10-07T12:11:09Z,2025-10-07T12:11:09Z
@NahrudinBule,Pemerintah Indonesia g bisa dipercaya data kita aj g bisa di urus,0,2025-10-07T12:10:57Z,2025-10-07T12:10:57Z
@cecefsofiandy6329,undang yang menang benerin HP di China itu om ded,0,2025-10-07T12:10:46Z,2025-10-07T12:10:46Z
@HekaId-v7d,Polisi yang bisa dipercaya cuma POLISI TIDUR,0,2025-10-07T12:10:30Z,2025-10-07T12:10:30Z
@VespaStrada-f1e,Tau nya byorka itu org ny ini haha,0,2025-10-07T12:10:02Z,2025-10-07T12:10:02Z
@BjorK4a,good job,0,2025-10-07T12:08:54Z,2025-10-07T12:08:54Z
@alifmahmuddin7505,"Takut bgt abang yg podcast ketauan,, 😅",0,2025-10-07T12:08:29Z,2025-10-07T12:08:29Z
@ipskmar,aku heker epep,0,2025-10-07T12:08:16Z,2025-10-07T12:08:16Z
@xanci_short,"Bjorka ❌
Bjirrka ✅ 

😂😂",0,2025-10-07T12:07:56Z,2025-10-07T12:07:56Z
@MultiJimbei,Isilop kgak capek apa ngelawak Mulu ..😂😂😂😂,0,2025-10-07T12:07:52Z,2025-10-07T12:07:52Z
@mr.Alien_1333,"1. POLISI MAU NAIK PAMOR 
2. POLISI MAU GERTAK SAMBEL HACKER2 DI JAMAN INI
3. CARI UNTUNG DARI PIHAK BANK
4 (tambahkan sendiri di komentar)

MASYARAKAT SUDAH PINTAR,  POLISI KELIATAN BGT BEGOK NYA WKWK",1,2025-10-07T12:07:48Z,2025-10-07T12:08:47Z
@emperorror4577,BAKAT YANG TIDAK PERNAH DIAKUI NEGARA AKAN SANGAT BERBAHAYA SANGAAT SANGAT BERBAHAYA,0,2025-10-07T12:07:44Z,2025-10-07T12:07:44Z
@shelamaulida1022,Nangkep bjorka?yakin?Lah nangkep bandar narkoba aja tinggal nego trus bebas.. 😂😂.. Bjorka lagi santai pdhl sambil nyeruput kopi,0,2025-10-07T12:07:38Z,2025-10-07T12:07:38Z
@mimamc95,"Jangan dihina. 
Mereka memang menangkap Bjorka. 
Dibantu sama robot 3M. 
Chaaaah🎉",0,2025-10-07T12:07:30Z,2025-10-07T12:07:30Z
@LengkungKusumo900,ADILI MULYONO,0,2025-10-07T12:07:17Z,2025-10-07T12:07:17Z
@sonyandriyas5731,"*bjorka, liat brita sambil mkan cilok 🗿",0,2025-10-07T12:07:12Z,2025-10-07T12:07:12Z
@PUBG_DEWA9,semua orang indo tau keahlian chocolatos itu cuma 1 yaitu memeras rakyat,0,2025-10-07T12:07:06Z,2025-10-07T12:07:06Z
@YatialyadinataYati,"Mas ded ada meteor jatuh. Dibahas dong, Seru nih keknya",0,2025-10-07T12:06:24Z,2025-10-07T12:06:24Z
@ijumbadi8148,Gw kenal lagi suara nya,0,2025-10-07T12:06:13Z,2025-10-07T12:06:13Z
@shevatopz,"Polisi kelihatan tololnya, makanya masuk polisi jangan nembak, akibatnya kualitasnya menurun",0,2025-10-07T12:05:40Z,2025-10-07T12:05:40Z
@cappucinoz,ridwan remin 😅,0,2025-10-07T12:05:14Z,2025-10-07T12:05:14Z
@hasanudinalfarisi4795,"😂😂.. ini mah pengalihan isu om ded lu taukan d polri lagi ada apa, om ded... Jangan d bongkar gini dong,",0,2025-10-07T12:05:12Z,2025-10-07T12:05:12Z
@luciferdox7,saya tau bjorka sebenarnya,0,2025-10-07T12:04:44Z,2025-10-07T12:04:44Z
@elsyarawi680,"Polri,biar kelihatan kerja aja..",0,2025-10-07T12:03:17Z,2025-10-07T12:03:17Z
@sheddyabdul9676,hahaha kasian ya pak pol,0,2025-10-07T12:03:14Z,2025-10-07T12:03:14Z
@FrozzZie,"Hahaha..malu dong pak polisi,.
Polisi gak ada yang becus...nangkep maling ayam aja sana",0,2025-10-07T12:03:02Z,2025-10-07T12:03:02Z
@DAHxLAH,Dimenit 7:47 ada double suara aaarrgggh gitu itu sound efek bukan sih🙂,1,2025-10-07T12:02:48Z,2025-10-07T12:02:48Z
@hymanta,"46: 14 : 00
EMANG DIA AJA YANG BODOH.
Siapa ya?",0,2025-10-07T12:02:34Z,2025-10-07T12:02:34Z
@berdu-o7l,"Pengalihan isu gasih masalah demo hilang tenggelam ,RUU perampasan aset ilang udah dah😢😢😢",0,2025-10-07T12:02:32Z,2025-10-07T12:02:32Z
@gemapiooner8705,"Abg yg depan itu bjorka nya om, , ,
Gak usah pusing2 nyari2 kemana lagi 😊",0,2025-10-07T12:02:14Z,2025-10-07T12:02:14Z
@bagasprattamma69,polisi banyakan yaping,1,2025-10-07T12:02:01Z,2025-10-07T12:02:01Z
@ahanapip6357,"intisari dari video ini, pemerintah cak cak cak",0,2025-10-07T12:01:52Z,2025-10-07T12:01:52Z
@EdiSaputra-il3bl,AKU AJA YG TUKANG DONAT GAK PERCAYA KALAU YG DITANGKAP ITU BJORKA😅😅😅,0,2025-10-07T12:01:48Z,2025-10-07T12:01:48Z
@blazerbiru,"Google app script,
Apakah ada bug nya ya",0,2025-10-07T12:01:25Z,2025-10-07T12:01:25Z
@whoami-q2h,"emang agak rancu sih, harusnya bjorka punya kemampuan penetration testing kok ini planga plongo ya, btw knapa gak teguh aja ya jadi menteri pertahanan cyber yaaaa kayaknya punya ability dlm hacking dan track recordnya dulu sampe sekarang.",0,2025-10-07T12:00:59Z,2025-10-07T12:00:59Z
@daganganori1328,bjorka juga lagi nyimak apa yang kita simak 😂,0,2025-10-07T12:00:33Z,2025-10-07T12:00:33Z
@SamsgalxA06,Veda ega kapan di undang om,0,2025-10-07T11:59:58Z,2025-10-07T11:59:58Z
@Rizrooom,46:08 wkwkwk si itu lagii,0,2025-10-07T11:59:53Z,2025-10-07T11:59:53Z
@edod_official,"Yg lebih hebat dari bjorka adalah fufufafa, sampe sekarang fufufafa belum juga ketangkep",0,2025-10-07T11:59:32Z,2025-10-07T11:59:32Z
@riskiharsala7447,"Emang polisi indo bisa apa sih, bisanya cuma nilang doang",0,2025-10-07T11:59:26Z,2025-10-07T11:59:26Z
@jcang2295,apakah kita mengarah ke software dimana para india sudah mendahului? orang india dikenal dengan software engineer soalnya.,0,2025-10-07T11:58:42Z,2025-10-07T11:58:42Z
@ireneolivia4481,"Konoha punya masalah dgn apresiasi ya, agak gemes dengernya",0,2025-10-07T11:58:37Z,2025-10-07T11:58:37Z
@ademaemunah5538,Cyber poli kerjanya bagus klo jadi buzzer... parcok,0,2025-10-07T11:58:35Z,2025-10-07T11:58:35Z
@SplashTrafford,Yang nangkep Bjorka itu bukan polisi indonesia tapi Polisi Indiaaaaaa 😂😂😂😂,0,2025-10-07T11:57:59Z,2025-10-07T11:57:59Z
@sambas5137,17:46 aduh bang 😂😂😂,0,2025-10-07T11:57:51Z,2025-10-07T11:57:51Z
@PlayonC-w3e,"Polisi divisinya mau di pecah jadi polisi mau di hilangkan. Bagus lah lu tau sendiri polisi gimana sekarang media sosial banyak yang tau ko, polisi main di penjara sabu juga ada,🤭",0,2025-10-07T11:57:50Z,2025-10-07T11:57:50Z
@TomAR-gj9yp,kan emang lebih gampang nangkep anak punk om🤣🤣,0,2025-10-07T11:57:38Z,2025-10-07T11:57:38Z
@TanjungZaldi,Sok tauu ahh donggookk,0,2025-10-07T11:57:32Z,2025-10-07T11:57:32Z
@Fikar1406,"Cukup menghibur baca komentar"" Nya pada jujur semua🤣✌🏻",0,2025-10-07T11:57:27Z,2025-10-07T11:57:27Z
@erwinsengkey5053,"Banyak tau ni org! 
Firasat gw, om ded jago mainnya 🤣
Gawat lu bro 🤣",1,2025-10-07T11:56:39Z,2025-10-07T11:57:09Z
@UgheeGnwn,"""mungkin selama ini gak punya prestasi"" damn😂😂😂😂😂😂😂 in",0,2025-10-07T11:56:09Z,2025-10-07T11:56:09Z
@Br_Kumbara,"Iyes. Ponzi dan sceam lagi marak di telegram. Mereka incer ane, terus aku jadiin konten.",0,2025-10-07T11:54:50Z,2025-10-07T11:54:50Z
@ariebta9252,"Hahaaa.......dengan mudahnya pules3 Indian dapetin kelapa kelapa koopyorka,,..laa koo ikan safu-safu susah di dapat...🤣🤣🤣",0,2025-10-07T11:54:21Z,2025-10-07T11:54:21Z
@RifkiMaulanaTV,Bisa saja yang diajak ngobrol ini ya bjorka😂😂😂,0,2025-10-07T11:54:13Z,2025-10-07T11:54:13Z
@bhaktiharibowo8695,"BJORKA DI TANGKAP POLISI...YA NGADI NGADI....TAK SEBODOH ITU HECKER BJORKA  ...KALAU PARCOK NGADI NGADI BIASA LAH KASUS VINA CIREBON,  KASUS LAMPUNG KASUS LAMPUNG.......HAHAHAAAA...",0,2025-10-07T11:53:41Z,2025-10-07T11:53:41Z
@andywalker4319,"Lagi dan lagi,, polisi kita menelanjangi dirinya sendiri 😂",0,2025-10-07T11:52:16Z,2025-10-07T11:52:16Z
@ril-22m,PLOT WISTnya yg dipodcast malah BJORKA damnnn,0,2025-10-07T11:52:10Z,2025-10-07T11:52:10Z
